loss,mae,val_loss,val_mae,epoch
0.35747575759887695,0.2912071645259857,0.039473485201597214,0.1488310843706131,1
0.040353916585445404,0.14852185547351837,0.024367356672883034,0.1129869595170021,2
0.030026547610759735,0.12010207027196884,0.019711416214704514,0.09572895616292953,3
0.02638556994497776,0.10898011922836304,0.017168991267681122,0.0870029479265213,4
0.024450281634926796,0.10314302891492844,0.019126862287521362,0.0911305770277977,5
0.022985180839896202,0.09903322905302048,0.015556790865957737,0.0806329995393753,6
0.022032303735613823,0.09587153792381287,0.015810206532478333,0.08081148564815521,7
0.021423840895295143,0.09445309638977051,0.016201812773942947,0.0827518180012703,8
0.020700063556432724,0.09225708246231079,0.015445022843778133,0.07913478463888168,9
0.02007083222270012,0.09044422954320908,0.015137340873479843,0.07840652763843536,10
0.019369812682271004,0.08854588121175766,0.01500363927334547,0.07712742686271667,11
0.01923760399222374,0.08802884072065353,0.01515666302293539,0.07798212021589279,12
0.018407315015792847,0.08639983087778091,0.014849786646664143,0.07514911144971848,13
0.018119802698493004,0.0853218138217926,0.015559381805360317,0.07904596626758575,14
0.01744944415986538,0.08342144638299942,0.014516022056341171,0.07395279407501221,15
0.017030848190188408,0.08187095075845718,0.015168932266533375,0.07437139004468918,16
0.016724644228816032,0.0813775286078453,0.014413527213037014,0.07393315434455872,17
0.016761284321546555,0.08135867863893509,0.01450793445110321,0.07359039038419724,18
0.01591944694519043,0.0793180987238884,0.01446090079843998,0.07151882350444794,19
0.015686966478824615,0.07836627215147018,0.014249231666326523,0.07264690101146698,20
0.015658408403396606,0.07815414667129517,0.014573602005839348,0.07137244194746017,21
0.015485294163227081,0.0777316689491272,0.01530564296990633,0.07497961819171906,22
0.014824350364506245,0.07602746039628983,0.014740761369466782,0.07106500118970871,23
0.014618033543229103,0.07532814145088196,0.014841878786683083,0.07247369736433029,24
0.014207236468791962,0.07408685982227325,0.015054634772241116,0.07001415640115738,25
0.014181267470121384,0.07369682192802429,0.014955001883208752,0.06945596635341644,26
0.013824510388076305,0.07291074097156525,0.014726422727108002,0.07067151367664337,27
0.013589935377240181,0.0722506120800972,0.013993948698043823,0.07128079980611801,28
0.013311123475432396,0.07168541103601456,0.014463130384683609,0.07124221324920654,29
0.013196784071624279,0.07109436392784119,0.015591599978506565,0.07123186439275742,30
0.013433394022285938,0.07160508632659912,0.01555577851831913,0.07427053153514862,31
0.012846836820244789,0.07017339766025543,0.01447541918605566,0.06932142376899719,32
0.012670986354351044,0.06959530711174011,0.014778862707316875,0.0727461576461792,33
0.012303262017667294,0.06855686753988266,0.014742950908839703,0.0713651105761528,34
0.012401783838868141,0.06885559856891632,0.014821241609752178,0.07255672663450241,35
0.012304914183914661,0.06845147907733917,0.015157844871282578,0.07050281018018723,36
0.011998940259218216,0.06804342567920685,0.01492084190249443,0.07209136337041855,37
0.011866834945976734,0.06735716015100479,0.014621192589402199,0.06980074197053909,38
0.01188289001584053,0.06709890067577362,0.01582363434135914,0.07374745607376099,39
0.011564616113901138,0.06622143089771271,0.016133278608322144,0.07332952320575714,40
0.011558428406715393,0.06630449742078781,0.015617658384144306,0.07196637988090515,41
0.011318338103592396,0.06550287455320358,0.01685553602874279,0.0757468193769455,42
0.01111630443483591,0.0648549422621727,0.016029376536607742,0.07235293090343475,43
